Sample name,run,chrom,readID,edit_distance,aln_length,mapQ,edit_percentage,pathogen_x,pathogen_reduced,Run,barcode,seq_name,pathogen_y,Biofire positive,True species hit,readID_dup
54,expt11_150824,orthoreovirus_8,dc01b877-978f-489b-80a7-dc9c57f7a994,3.0,153.0,60.0,1.9607843137254901,orthoreovirus_8,orthoreovirus,,,,,,1,False
71,010524_Expt9_SISPA_Daisy,orthoreovirus_8,3e33d256-455e-4d86-8e33-43bac9130f8c,23.0,295.0,60.0,7.796610169491526,orthoreovirus_8,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_4,18d3cae1-2f53-4a1b-8098-f1f579260443,5.0,401.0,60.0,1.2468827930174564,orthoreovirus_4,orthoreovirus,,,,,,1,False
69,010524_Expt9_SISPA_Daisy,orthoreovirus_3,b11e6a4d-2927-4621-b87a-52f17bdf0541,18.0,329.0,60.0,5.47112462006079,orthoreovirus_3,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_5,e6c28529-0127-4136-a71c-52433e7ba40f,0.0,129.0,60.0,0.0,orthoreovirus_5,orthoreovirus,,,,,,1,False
42,expt11_150824,orthoreovirus_10,637d7380-d496-4660-91d9-218586ba96a0,1.0,244.0,60.0,0.4098360655737705,orthoreovirus_10,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,d6d5bb75-df60-49d3-b2c2-9b4901381420,3.0,210.0,60.0,1.4285714285714286,orthoreovirus_4,orthoreovirus,,,,,,1,False
16,expt10A_17072024,orthoreovirus_8,bb6f8d15-201e-4965-ade7-e83068003c7d,0.0,405.0,60.0,0.0,orthoreovirus_8,orthoreovirus,,,,,,1,False
19,expt10A_17072024,orthoreovirus_7,30469a8a-73b6-4725-a291-7d6bbc6a935e,13.0,639.0,60.0,2.0344287949921753,orthoreovirus_7,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_1,0d9546e5-c16e-46f3-a48c-43b484b9b6fe,5.0,213.0,60.0,2.3474178403755865,orthoreovirus_1,orthoreovirus,,,,,,1,False
74,010524_Expt9_SISPA_Kate,orthoreovirus_3,c937b97c-3439-4eba-8b14-ae159825fc52,4.0,108.0,60.0,3.7037037037037033,orthoreovirus_3,orthoreovirus,,,,,,1,False
17,expt10A_17072024,orthoreovirus_8,7910259a-3f74-43c4-9c3c-275ee4b297db,1.0,170.0,60.0,0.5882352941176471,orthoreovirus_8,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,7c22cae0-42af-4cd4-8324-65a18a6b78cf,25.0,579.0,60.0,4.317789291882556,orthoreovirus_4,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_3,38d65ae9-4be1-444e-a96a-61185c186740,8.0,175.0,60.0,4.571428571428571,orthoreovirus_3,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_7,b0990074-506e-4f5f-9319-d3643cbd5343,3.0,189.0,60.0,1.5873015873015872,orthoreovirus_7,orthoreovirus,,,,,,1,False
16,expt10A_17072024,orthoreovirus_8,9ebfb36a-a48e-4157-ab05-8679ee7e9e1d,5.0,175.0,60.0,2.857142857142857,orthoreovirus_8,orthoreovirus,,,,,,1,False
6,expt10A_17072024,orthoreovirus_4,b96fad93-a593-4142-a288-364b4c965f78,23.0,562.0,60.0,4.092526690391459,orthoreovirus_4,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_3,2dc16f72-1028-40d2-8d5c-b3c9eb5727e6,5.0,344.0,60.0,1.4534883720930232,orthoreovirus_3,orthoreovirus,,,,,,1,False
71,010524_Expt9_SISPA_Daisy,orthoreovirus_2,97f27500-1fab-40d7-a960-3436f35fd74a,25.0,362.0,60.0,6.906077348066299,orthoreovirus_2,orthoreovirus,,,,,,1,False
20,expt10A_17072024,orthoreovirus_1,f77f0fa7-4454-4408-801d-9cc264bd30cf,6.0,188.0,60.0,3.1914893617021276,orthoreovirus_1,orthoreovirus,,,,,,1,False
74,010524_Expt9_SISPA_Kate,orthoreovirus_6,71f4502b-7ee4-4c3f-ac41-78286e94ae9e,3.0,303.0,60.0,0.9900990099009901,orthoreovirus_6,orthoreovirus,,,,,,1,False
18,expt10A_17072024,orthoreovirus_9,20f62c98-8451-43b3-b05f-0a15d19518e1,2.0,84.0,23.0,2.380952380952381,orthoreovirus_9,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_4,769329bb-5c1e-46e0-94e3-c1aff3a5158a,5.0,373.0,60.0,1.3404825737265416,orthoreovirus_4,orthoreovirus,,,,,,1,False
45,expt11_150824,orthoreovirus_4,ef5b3b81-fb84-4102-a628-bfefecef1004,7.0,531.0,60.0,1.3182674199623352,orthoreovirus_4,orthoreovirus,,,,,,1,False
69,010524_Expt9_SISPA_Daisy,orthoreovirus_4,72393457-676b-4629-ba03-4bfe1e3b401d,0.0,91.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
18,expt10A_17072024,orthoreovirus_4,c3ff5684-24b9-4ce7-954f-969fbf02a392,6.0,197.0,60.0,3.0456852791878175,orthoreovirus_4,orthoreovirus,,,,,,1,False
63,expt10_03072024,orthoreovirus_8,b42190b1-bab1-4b10-b6ea-de25ccf9d552,16.0,438.0,60.0,3.65296803652968,orthoreovirus_8,orthoreovirus,,,,,,1,False
69,010524_Expt9_SISPA_Daisy,orthoreovirus_1,01b5e240-9519-4f5b-8af9-9e8401cd96cb,5.0,321.0,60.0,1.557632398753894,orthoreovirus_1,orthoreovirus,,,,,,1,False
38,expt11_150824,orthoreovirus_4,ae69e6c0-406b-4169-819f-5ae7cd0b8783,3.0,137.0,60.0,2.18978102189781,orthoreovirus_4,orthoreovirus,,,,,,1,False
18,expt10A_17072024,orthoreovirus_10,f749a4df-5753-4564-a1cd-43cfdaaca860,1.0,84.0,46.0,1.1904761904761905,orthoreovirus_10,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_1,7a349bdf-2c7c-4594-a757-1c3df71f6dcb,5.0,439.0,60.0,1.1389521640091116,orthoreovirus_1,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_4,c531565a-fb2d-4ed6-b2eb-24c03aee6eb6,2.0,134.0,60.0,1.4925373134328357,orthoreovirus_4,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_4,5fcb9eb8-884b-4d1e-9737-9323e5ba9a6e,39.0,311.0,60.0,12.540192926045016,orthoreovirus_4,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Kate,orthoreovirus_4,91cc8cde-4ab3-40fb-94fd-bd6d3d722fd7,3.0,127.0,60.0,2.3622047244094486,orthoreovirus_4,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,fa9ef96c-0e40-46ca-a6bc-8f76d3a4c1e0,0.0,136.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
10,expt10A_17072024,orthoreovirus_4,f34e2a00-202b-4c96-ae4e-442d3ce11b99,69.0,438.0,60.0,15.753424657534246,orthoreovirus_4,orthoreovirus,,,,,,1,False
69,010524_Expt9_SISPA_Daisy,orthoreovirus_4,df414b21-868b-469b-8d10-cb0bc9d9f086,16.0,544.0,60.0,2.941176470588235,orthoreovirus_4,orthoreovirus,,,,,,1,False
71,010524_Expt9_SISPA_Daisy,orthoreovirus_7,cf8c302c-3d53-4c57-ade7-bcecc6c37d30,10.0,177.0,60.0,5.649717514124294,orthoreovirus_7,orthoreovirus,,,,,,1,False
67,expt10_03072024,orthoreovirus_7,4e0280f2-7119-4306-a87c-5ee4cebe2270,2.0,311.0,60.0,0.6430868167202572,orthoreovirus_7,orthoreovirus,,,,,,1,False
17,expt10A_17072024,orthoreovirus_10,ab7c379c-5ae3-4f4b-919b-b2f5c1fb0e84,6.0,227.0,60.0,2.643171806167401,orthoreovirus_10,orthoreovirus,,,,,,1,False
17,expt10A_17072024,orthoreovirus_4,a6ed3bb4-5b47-40a9-9289-9ce5a7af5fb0,0.0,309.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_4,53047ac1-54dd-43bf-9935-f08f74a3790f,6.0,238.0,60.0,2.5210084033613445,orthoreovirus_4,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_4,2d08f10b-63ef-4975-b8dd-37509ad3cd67,0.0,244.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
74,010524_Expt9_SISPA_Kate,orthoreovirus_4,e81ccc0c-7322-499c-a5c0-2cde67b5020d,10.0,116.0,60.0,8.620689655172415,orthoreovirus_4,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_10,d2720b2a-ac2d-41e3-be68-32fd430dcf6f,12.0,104.0,31.0,11.538461538461538,orthoreovirus_10,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_9,b8ed2d52-6628-4e32-a2eb-4621fe030505,10.0,372.0,60.0,2.6881720430107525,orthoreovirus_9,orthoreovirus,,,,,,1,False
20,expt10A_17072024,orthoreovirus_4,451b0fe8-ed91-430e-868b-83c7eef59b99,0.0,59.0,13.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
20,expt10A_17072024,orthoreovirus_4,72afbd35-e664-483b-9c8d-14fb96956a6a,12.0,129.0,60.0,9.30232558139535,orthoreovirus_4,orthoreovirus,,,,,,1,False
51,expt11_150824,orthoreovirus_1,e7b3d820-1a30-4b19-9699-9321195abd39,2.0,119.0,60.0,1.680672268907563,orthoreovirus_1,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_7,ca997372-bf33-42d2-bff8-6f996dcf74c3,7.0,154.0,60.0,4.545454545454546,orthoreovirus_7,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_1,96e023bc-57b3-4636-9ed3-48425916143c,2.0,158.0,60.0,1.2658227848101267,orthoreovirus_1,orthoreovirus,,,,,,1,False
73,010524_Expt9_SISPA_Kate,orthoreovirus_4,3605a465-6a85-44c7-b52b-a435a95539dc,4.0,402.0,60.0,0.9950248756218906,orthoreovirus_4,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_4,b6d46b67-5eac-46de-9e6c-81f5d6849eb8,1.0,489.0,60.0,0.2044989775051125,orthoreovirus_4,orthoreovirus,,,,,,1,False
60,expt10_03072024,orthoreovirus_8,0d4f08e3-22ab-4bd6-a576-d508325e8824,9.0,375.0,60.0,2.4,orthoreovirus_8,orthoreovirus,,,,,,1,False
69,010524_Expt9_SISPA_Daisy,orthoreovirus_9,816eb3d2-93c1-4af3-8c0b-fbe2721ef39e,0.0,173.0,60.0,0.0,orthoreovirus_9,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Kate,orthoreovirus_4,934ca349-4a08-4197-bd04-0ac0eadfc65f,5.0,187.0,60.0,2.6737967914438503,orthoreovirus_4,orthoreovirus,,,,,,1,False
79,expt10_03072024,orthoreovirus_2,5e35d524-0465-41ca-b47c-20b6890e4f33,5.0,348.0,60.0,1.4367816091954022,orthoreovirus_2,orthoreovirus,,,,,,1,False
68,010524_Expt9_SISPA_Daisy,orthoreovirus_4,c28da402-c6d6-42a1-b531-a1bed4910ce1,2.0,142.0,60.0,1.4084507042253522,orthoreovirus_4,orthoreovirus,,,,,,1,False
18,expt10A_17072024,orthoreovirus_4,04feb27c-6936-4dcb-a12f-53a2ea26e969,0.0,232.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
43,expt11_150824,orthoreovirus_4,e4727c37-a98f-4881-9a86-339b8d09a41d,2.0,233.0,60.0,0.8583690987124464,orthoreovirus_4,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,4355e00e-9b01-4fae-81d2-47c30e81babd,2.0,218.0,60.0,0.9174311926605505,orthoreovirus_4,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_7,8f3c156c-e8fb-4c31-b0fa-eabcbcb4faeb,3.0,124.0,60.0,2.4193548387096775,orthoreovirus_7,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_4,ef597f08-4905-4db3-98da-27635b38f915,0.0,213.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_5,f1df791c-f040-449c-b84b-a5fb8d824fd3,9.0,169.0,60.0,5.325443786982249,orthoreovirus_5,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_4,4e1368d3-055c-4ac7-ac23-6cb0bbc23907,8.0,215.0,60.0,3.7209302325581395,orthoreovirus_4,orthoreovirus,,,,,,1,False
39,expt11_150824,orthoreovirus_4,b05cb69e-1f9e-45c7-9790-0b3c98dcd513,5.0,187.0,60.0,2.6737967914438503,orthoreovirus_4,orthoreovirus,,,,,,1,False
69,010524_Expt9_SISPA_Daisy,orthoreovirus_10,9d22d583-d07a-466f-82c8-e02cf35dde56,0.0,239.0,60.0,0.0,orthoreovirus_10,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,183cd10d-d8b9-455f-809f-690689ed3752,32.0,347.0,60.0,9.221902017291066,orthoreovirus_4,orthoreovirus,,,,,,1,False
74,010524_Expt9_SISPA_Kate,orthoreovirus_3,5398d6cb-6ad2-4011-90e6-27f1ca652175,19.0,182.0,60.0,10.43956043956044,orthoreovirus_3,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Daisy,orthoreovirus_5,83a99b05-3922-429c-b22f-bd939cfeaa4f,3.0,104.0,60.0,2.8846153846153846,orthoreovirus_5,orthoreovirus,,,,,,1,False
79,expt10_03072024,orthoreovirus_9,c5fea821-960f-4674-a12e-7f31886f0378,31.0,325.0,60.0,9.538461538461538,orthoreovirus_9,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_9,b239d780-3c50-477c-857c-515ee979ecad,7.0,86.0,32.0,8.13953488372093,orthoreovirus_9,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_10,e1169fc1-0477-4b7d-82a4-815e649f27f8,2.0,218.0,60.0,0.9174311926605505,orthoreovirus_10,orthoreovirus,,,,,,1,False
71,010524_Expt9_SISPA_Daisy,orthoreovirus_9,4a648d4d-ef4f-42d7-8794-6bda14537bd6,11.0,184.0,60.0,5.978260869565218,orthoreovirus_9,orthoreovirus,,,,,,1,False
79,expt10_03072024,orthoreovirus_1,6a99de33-661f-4cc2-94cf-6cc9b5c068fe,9.0,309.0,60.0,2.912621359223301,orthoreovirus_1,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_9,af8766c6-355a-4134-b1bb-2669f9419400,9.0,264.0,60.0,3.4090909090909087,orthoreovirus_9,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_4,76096a52-c09f-44a9-a8a9-36814424879b,23.0,195.0,60.0,11.794871794871794,orthoreovirus_4,orthoreovirus,,,,,,1,False
11,expt10A_17072024,orthoreovirus_4,87eb536d-8460-4913-b08b-8bb04db6bd12,13.0,344.0,60.0,3.77906976744186,orthoreovirus_4,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_4,84d8c02c-2da0-4a3c-824d-8336547a2c55,14.0,444.0,60.0,3.153153153153153,orthoreovirus_4,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_8,59ae8e76-51cd-4691-a2b4-a218221fecc2,3.0,77.0,6.0,3.896103896103896,orthoreovirus_8,orthoreovirus,,,,,,1,False
50,expt11_150824,orthoreovirus_4,4021aab3-0f8f-42ec-9afa-3bf8148dd3bf,0.0,205.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
15,expt10A_17072024,orthoreovirus_10,4510b6a1-4ccd-475d-ab14-f603bcf1f24f,3.0,147.0,60.0,2.0408163265306123,orthoreovirus_10,orthoreovirus,,,,,,1,True
80,expt10_03072024,orthoreovirus_9,b42f5930-2b9d-4f73-beed-2f8c069ac83c,19.0,519.0,60.0,3.6608863198458574,orthoreovirus_9,orthoreovirus,,,,,,1,False
9,expt10A_17072024,orthoreovirus_6,23a7f64d-9478-48fc-b2e2-709157c6b1a0,7.0,533.0,60.0,1.3133208255159476,orthoreovirus_6,orthoreovirus,,,,,,1,False
18,expt10A_17072024,orthoreovirus_7,57dbac0a-7815-4a05-980e-bde33276abc9,0.0,370.0,60.0,0.0,orthoreovirus_7,orthoreovirus,,,,,,1,False
74,010524_Expt9_SISPA_Kate,orthoreovirus_7,70d9c35f-bc07-473d-b33d-44b5aab9c89a,8.0,156.0,60.0,5.128205128205128,orthoreovirus_7,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_8,26024e4c-504b-4ab1-8d34-94c636223fcc,3.0,133.0,60.0,2.2556390977443606,orthoreovirus_8,orthoreovirus,,,,,,1,False
71,010524_Expt9_SISPA_Daisy,orthoreovirus_4,bf03ed3e-4bbe-4f59-820d-5de43d114add,27.0,470.0,60.0,5.74468085106383,orthoreovirus_4,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_5,394bbd51-93d8-4116-8ab8-f363b2abf36d,7.0,743.0,60.0,0.9421265141318977,orthoreovirus_5,orthoreovirus,,,,,,1,False
16,expt10A_17072024,orthoreovirus_4,bf4028f6-7bb5-4cbd-910f-00d0ef0971bf,12.0,166.0,60.0,7.228915662650602,orthoreovirus_4,orthoreovirus,,,,,,1,False
77,010524_Expt9_SISPA_Kate,orthoreovirus_4,e6e059aa-2427-4a30-96e5-59d4a5322c47,6.0,228.0,60.0,2.631578947368421,orthoreovirus_4,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_2,6203b841-5d20-40ff-93bc-1c6f9a15fbf1,12.0,223.0,60.0,5.381165919282512,orthoreovirus_2,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_8,08ee88a5-3f86-4aeb-bd89-09283aff091c,13.0,678.0,60.0,1.9174041297935103,orthoreovirus_8,orthoreovirus,,,,,,1,False
43,expt11_150824,orthoreovirus_5,c3bfa9f4-bfef-43d4-8120-121ec9dd08d4,2.0,107.0,60.0,1.8691588785046727,orthoreovirus_5,orthoreovirus,,,,,,1,False
74,010524_Expt9_SISPA_Kate,orthoreovirus_4,181e3943-3c7d-4bd2-ad80-ffc3006dfb19,4.0,266.0,60.0,1.5037593984962405,orthoreovirus_4,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_4,df91d376-762f-4c75-abc9-f2c631e5e676,5.0,229.0,60.0,2.1834061135371177,orthoreovirus_4,orthoreovirus,,,,,,1,False
61,expt10_03072024,orthoreovirus_8,c51d5c4b-b7b2-4a62-a4e1-2f6f3a77e6e9,3.0,280.0,60.0,1.0714285714285714,orthoreovirus_8,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Daisy,orthoreovirus_7,61aa8e0a-96d1-4d1a-9a85-29a72e824e18,5.0,363.0,60.0,1.3774104683195594,orthoreovirus_7,orthoreovirus,,,,,,1,False
9,expt10A_17072024,orthoreovirus_10,46fdf7eb-4e34-4132-8b23-969396bffc6b,2.0,208.0,60.0,0.9615384615384616,orthoreovirus_10,orthoreovirus,,,,,,1,False
77,010524_Expt9_SISPA_Kate,orthoreovirus_10,d9c14f90-932c-409d-9da8-2f32157587df,2.0,114.0,60.0,1.7543859649122806,orthoreovirus_10,orthoreovirus,,,,,,1,False
77,010524_Expt9_SISPA_Kate,orthoreovirus_9,c00f8a34-4e48-419f-8184-d33eb70e3d7b,19.0,499.0,60.0,3.807615230460922,orthoreovirus_9,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Daisy,orthoreovirus_4,d81708b8-c72c-4191-b2d9-53583c8625c7,6.0,148.0,60.0,4.054054054054054,orthoreovirus_4,orthoreovirus,,,,,,1,False
17,expt10A_17072024,orthoreovirus_4,40cd354a-06b6-4eb2-b728-a55fe91d9c87,2.0,368.0,60.0,0.5434782608695652,orthoreovirus_4,orthoreovirus,,,,,,1,False
43,expt11_150824,orthoreovirus_4,275334ec-7861-4a61-a6b2-264d115217d6,5.0,493.0,60.0,1.0141987829614605,orthoreovirus_4,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_2,1c4f2aaf-4328-4b7b-8833-846a8a7881b1,18.0,158.0,60.0,11.39240506329114,orthoreovirus_2,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_6,d2733fbe-d716-4c56-a60d-c4580e2ae3cc,8.0,107.0,49.0,7.476635514018691,orthoreovirus_6,orthoreovirus,,,,,,1,False
71,010524_Expt9_SISPA_Daisy,orthoreovirus_9,c94bbf47-93f6-47da-976a-2eab20061982,3.0,199.0,60.0,1.507537688442211,orthoreovirus_9,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_8,03299cb0-1d1c-4254-a7b7-1f25abdcdc11,5.0,155.0,60.0,3.225806451612903,orthoreovirus_8,orthoreovirus,,,,,,1,False
73,010524_Expt9_SISPA_Kate,orthoreovirus_4,6f217086-61af-49f0-b1e1-b83378f444df,39.0,368.0,60.0,10.597826086956522,orthoreovirus_4,orthoreovirus,,,,,,1,False
70,010524_Expt9_SISPA_Kate,orthoreovirus_5,79ce48d6-9f6a-4f43-acb1-6b3cdf5721d5,1.0,432.0,60.0,0.23148148148148145,orthoreovirus_5,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_6,ec56ee07-1c3f-469b-ae23-c633f47c2aa9,18.0,356.0,60.0,5.056179775280898,orthoreovirus_6,orthoreovirus,,,,,,1,False
74,010524_Expt9_SISPA_Kate,orthoreovirus_10,3e7ec34b-361c-4f85-8409-100def025989,4.0,296.0,60.0,1.3513513513513513,orthoreovirus_10,orthoreovirus,,,,,,1,False
71,010524_Expt9_SISPA_Daisy,orthoreovirus_4,c2e179aa-6776-44a4-bd90-2ca5002bc600,1.0,57.0,14.0,1.7543859649122806,orthoreovirus_4,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,63a90c4c-d866-40da-8181-0f6808095e3f,0.0,297.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
64,expt10_03072024,orthoreovirus_8,08c2680c-1ef1-4ad6-ba53-a7e8aa86ab95,12.0,296.0,60.0,4.054054054054054,orthoreovirus_8,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_7,3f29bbe1-7887-42f3-804d-1936a464f1ab,2.0,547.0,60.0,0.3656307129798903,orthoreovirus_7,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_4,873ba3e3-d764-4b6c-9a5c-9f09821e0f14,6.0,366.0,60.0,1.639344262295082,orthoreovirus_4,orthoreovirus,,,,,,1,False
68,010524_Expt9_SISPA_Daisy,orthoreovirus_4,1a3458a4-22c0-4d23-9c18-cade66c93fbc,0.0,177.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Kate,orthoreovirus_10,c4533fe2-d9a0-4ad2-857f-0eecb584f878,0.0,473.0,60.0,0.0,orthoreovirus_10,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,f8b609ae-99cb-4cac-adf0-3da42342f593,0.0,58.0,12.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
79,010524_Expt9_SISPA_Kate,orthoreovirus_1,be1d37b5-b027-40a8-af55-369a8530d1bf,0.0,322.0,60.0,0.0,orthoreovirus_1,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Daisy,orthoreovirus_4,da94c39e-a9da-420c-9b75-05b85e17fd24,1.0,131.0,60.0,0.7633587786259541,orthoreovirus_4,orthoreovirus,,,,,,1,False
76,010524_Expt9_SISPA_Kate,orthoreovirus_4,c3b4c24a-763b-48fd-8df8-bf74e1a6e76e,13.0,153.0,60.0,8.49673202614379,orthoreovirus_4,orthoreovirus,,,,,,1,False
11,Expt9A_SISPA_Katie,orthoreovirus_4,0e7a2c4c-c8da-4cf8-981f-d1d2b2cda947,1.0,216.0,60.0,0.4629629629629629,orthoreovirus_4,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Kate,orthoreovirus_10,c5a38fa7-bef0-4a33-9857-bb6ea4b0c9ed,0.0,107.0,60.0,0.0,orthoreovirus_10,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_5,488ac757-88fe-4a36-8a48-1a07261921d0,9.0,324.0,60.0,2.7777777777777777,orthoreovirus_5,orthoreovirus,,,,,,1,False
69,010524_Expt9_SISPA_Daisy,orthoreovirus_4,c84244d5-0471-444e-8797-21832717a9be,0.0,105.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
36,expt11_150824,orthoreovirus_6,7a97fd10-c0f0-4e17-8a37-009b2882c9ba,15.0,118.0,40.0,12.711864406779661,orthoreovirus_6,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_2,e1a17142-fbb6-4019-975d-0c998d706675,3.0,163.0,60.0,1.8404907975460123,orthoreovirus_2,orthoreovirus,,,,,,1,False
17,expt10A_17072024,orthoreovirus_10,7d4bd140-a221-4f31-9cf6-10c40bab5574,4.0,144.0,60.0,2.7777777777777777,orthoreovirus_10,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Kate,orthoreovirus_4,a776dc3a-bdb1-48fd-9834-2da0adbdef31,4.0,225.0,60.0,1.7777777777777777,orthoreovirus_4,orthoreovirus,,,,,,1,False
53,expt11_150824,orthoreovirus_3,57e506db-6c4b-4751-b9a5-449b977b2daf,9.0,334.0,60.0,2.694610778443114,orthoreovirus_3,orthoreovirus,,,,,,1,False
9,expt10A_17072024,orthoreovirus_8,edf0daa9-7071-473c-8d67-959c8ecc256e,8.0,179.0,60.0,4.4692737430167595,orthoreovirus_8,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_8,a2e525c6-8051-4212-8f0d-bab333ff3181,9.0,414.0,60.0,2.1739130434782608,orthoreovirus_8,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Kate,orthoreovirus_4,a9e3e66f-f9ad-4415-a913-918812d0bb72,0.0,286.0,60.0,0.0,orthoreovirus_4,orthoreovirus,,,,,,1,False
21,expt10A_17072024,orthoreovirus_5,ca000c00-f2f4-4ad5-b182-abf2878775eb,6.0,201.0,60.0,2.9850746268656714,orthoreovirus_5,orthoreovirus,,,,,,1,False
72,010524_Expt9_SISPA_Kate,orthoreovirus_9,967cac85-3d87-47f4-9dff-19dee9a3e0e2,14.0,167.0,60.0,8.383233532934131,orthoreovirus_9,orthoreovirus,,,,,,1,False
73,010524_Expt9_SISPA_Daisy,orthoreovirus_10,4d1a5309-ec87-4f6d-afd0-92e08ffab203,3.0,355.0,60.0,0.8450704225352111,orthoreovirus_10,orthoreovirus,,,,,,1,False
54,expt11_150824,orthoreovirus_6,8518151e-bca4-4a9a-a327-906ec8ef9a5d,5.0,110.0,60.0,4.545454545454546,orthoreovirus_6,orthoreovirus,,,,,,1,False
75,010524_Expt9_SISPA_Kate,orthoreovirus_4,34b7dca6-36e7-4a5e-ad58-d9a8868e6b5b,2.0,205.0,60.0,0.975609756097561,orthoreovirus_4,orthoreovirus,,,,,,1,False
